Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_26_915.jpg;0;1;0;5.016229;104.383;66.43414;0.9433413;288.246;0.3701375
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_26_982.jpg;0;1;0;4.99514;104.4768;66.14592;1.088353;288.1951;0.25046
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_27_048.jpg;0;1;0;5.021115;104.5705;65.85738;1.248611;288.1464;0.1233268
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_27_115.jpg;0;1;0;5.015244;104.6959;65.47215;1.466685;288.1111;-0.005722118
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_27_182.jpg;0;1;0;5.001146;104.7905;65.18587;1.51236;288.1514;359.9932
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_27_248.jpg;0;1;0;4.960912;104.8835;64.90127;1.45979;288.17;-0.002498339
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_27_315.jpg;-2.992122;1;0;5.010299;105.0061;64.5198;1.430766;287.9261;-0.001712937
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_27_382.jpg;-2.990736;1;0;5.004174;105.0961;64.2325;1.43147;287.4168;0.001073075
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_27_449.jpg;-0.003788956;1;0;5.015186;105.2154;63.84971;1.438388;287.2487;-0.003121326
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_27_516.jpg;0;1;0;5.01715;105.3049;63.56172;1.467432;287.144;-0.003177173
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_27_582.jpg;0;1;0;4.994957;105.3939;63.27403;1.493914;287.1694;-0.004012953
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_27_648.jpg;0;1;0;5.016342;105.4825;62.98675;1.482872;287.1477;359.9938
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_27_716.jpg;0;1;0;4.981332;105.5994;62.60495;1.385938;287.1143;-0.002124357
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_27_781.jpg;0;1;0;5.010048;105.6867;62.31785;1.344886;287.0854;-0.001395651
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_27_849.jpg;0;1;0;5.003609;105.774;62.02996;1.332238;287.0688;-0.001797573
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_27_915.jpg;0;1;0;5.015076;105.8901;61.64629;1.331724;286.9977;-0.001333248
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_27_982.jpg;0;1;0;5.016448;105.9771;61.35763;1.358694;286.9747;-0.001678897
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_28_049.jpg;0;1;0;5.016848;106.0639;61.06913;1.388927;286.9265;-0.001479758
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_28_115.jpg;0;1;0;5.016647;106.1795;60.68374;1.450467;286.8873;-0.001687651
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_28_182.jpg;0;1;0;5.016959;106.2659;60.3948;1.496242;286.8419;-0.001570772
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_28_247.jpg;0;1;0;5.016154;106.3518;60.10645;1.499433;286.8055;-0.00414102
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_28_315.jpg;0;1;0;4.980754;106.4657;59.7235;1.415321;286.7592;-0.001473943
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_28_382.jpg;0;1;0;5.010237;106.5511;59.43565;1.380876;286.7217;-0.001276909
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_28_448.jpg;0;1;0;5.004667;106.6365;59.14713;1.371741;286.6981;-0.001696961
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_28_515.jpg;0;1;0;5.016134;106.75;58.76256;1.374829;286.6306;-0.001326853
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_28_582.jpg;0;1;0;5.016274;106.8351;58.47335;1.401165;286.6049;-0.001656763
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_28_648.jpg;0;1;0;5.029944;106.9199;58.18471;1.424939;286.5385;-0.0002946697
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_28_715.jpg;0;1;0;5.013972;107.0329;57.79866;1.482483;286.4968;-0.001663067
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_28_782.jpg;0;1;0;5.006473;107.1173;57.50922;1.5257;286.4472;-0.001015604
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_28_849.jpg;0;1;0;5.039701;107.2286;57.12645;1.411303;286.363;-0.001382599
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_28_915.jpg;0;1;0;5.013122;107.3121;56.83809;1.369631;286.3354;-0.001554486
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_28_982.jpg;0;1;0;5.008346;107.3954;56.54953;1.346781;286.2807;-0.0006134724
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_29_048.jpg;0;1;0;4.985851;107.4785;56.26068;1.341196;286.1989;-0.001216681
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_29_116.jpg;1.519488;1;0;5.008646;107.5895;55.87482;1.364578;286.205;-0.001407551
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_29_182.jpg;4.499811;1;0;5.022154;107.6742;55.58564;1.392942;286.4628;-0.0009062683
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_29_248.jpg;7.515486;0.8991847;0;5.007406;107.7622;55.29718;1.429661;287.0888;0.04258552
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_29_316.jpg;10.50117;0.7001392;0;5.007823;107.8851;54.91733;1.336482;288.5704;0.1290666
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_29_382.jpg;13.48689;0.5010911;0;4.979231;107.9848;54.6384;1.148149;290.0065;0.3068066
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_29_448.jpg;15;0.2993993;0;5.000779;108.0913;54.36412;0.8259325;291.9337;0.5406873
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_29_514.jpg;15;0.101059;0;4.990764;108.2457;54.00811;0.2339479;294.6096;1.016474
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_29_582.jpg;15;0;0;4.973946;108.3691;53.74727;359.739;296.5266;1.379161
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_29_648.jpg;15;0;0;4.945521;108.542;53.3989;359.4399;298.9607;1.582294
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_29_716.jpg;15;0;0;4.922599;108.6802;53.13978;359.4286;300.8839;1.575261
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_29_783.jpg;12.01973;0;0;4.896169;108.8267;52.88298;359.6056;302.774;1.400025
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_29_848.jpg;11.98111;0;0;4.867681;108.9815;52.63016;359.8887;304.588;1.12532
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_29_916.jpg;14.95355;0;0;4.803749;109.2068;52.3156;0.100183;306.88;1.126118
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_29_982.jpg;15;0;0;4.784143;109.3809;52.09127;359.987;309.0445;1.173941
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_30_048.jpg;15;0;0;4.756395;109.5617;51.87348;359.9026;311.0627;1.205802
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_30_116.jpg;15;0;0;4.729966;109.8146;51.59197;359.9818;313.579;1.25534
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_30_182.jpg;15;0;0;4.703816;110.0108;51.39072;-0.005456521;315.5578;1.303984
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_30_248.jpg;15;0;0;4.676787;110.2117;51.19581;0.01348733;317.5816;1.255998
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_30_315.jpg;15;0;0;4.649165;110.4881;50.94922;0.01469577;320.3093;1.161449
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_30_382.jpg;15;0;0;4.618017;110.7025;50.77669;359.975;322.3699;1.190248
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_30_448.jpg;15;0;0;4.587818;110.9236;50.61298;0.01833554;324.4129;1.269117
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_30_516.jpg;15;0;0;4.56715;111.2228;50.40616;0.01566088;327.1839;1.273005
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_30_582.jpg;15;0;0;4.534214;111.4512;50.2606;-0.005497342;329.2861;1.214886
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_30_649.jpg;15;0;0;4.505394;111.7628;50.08289;359.9769;332.0129;1.17219
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_30_715.jpg;15;0;0;4.477768;112.0024;49.96226;0.01716533;334.0669;1.237183
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_30_782.jpg;15;0;0;4.457502;112.2429;49.8487;359.9937;336.1878;1.229639
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_30_849.jpg;15;0;0;4.425691;112.5678;49.71156;359.988;338.9928;1.160188
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_30_916.jpg;15;0;0;4.397772;112.815;49.62234;359.9934;341.077;1.178676
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_30_982.jpg;15;0;0;4.377936;113.0639;49.54311;359.9857;343.1989;1.245482
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_31_048.jpg;15;0;0;4.352643;113.3976;49.44946;359.9928;346.0371;1.207395
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_31_116.jpg;15;0;0;4.325338;113.6494;49.39087;0.01460113;348.1324;1.170686
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_31_181.jpg;15;0;0;4.291328;113.9011;49.34333;359.9839;350.28;1.197755
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_31_248.jpg;15;0;0;4.268715;114.2378;49.29358;359.9891;353.1219;1.176511
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_31_314.jpg;15;0;0;4.242095;114.49;49.26868;359.9927;355.2375;1.181673
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_31_381.jpg;15;0;0;4.224105;114.7416;49.2534;359.9905;357.37;1.208287
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_31_448.jpg;15;0;0;4.195954;114.9927;49.24634;0.01601871;359.4702;1.176508
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_31_515.jpg;15;0;0;4.169971;115.3244;49.2531;359.9928;2.321114;1.19303
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_31_581.jpg;15;0;0;4.147949;115.5715;49.26961;359.9941;4.478859;1.249803
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_31_648.jpg;15;0;0;4.12362;115.8978;49.30306;359.9889;7.361534;1.195758
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_31_716.jpg;15;0;0;4.096474;116.1397;49.33974;7.433167E-05;9.451393;1.171461
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_31_782.jpg;11.99881;0;0.0987168;4.06429;116.3783;49.38613;359.9885;11.49038;1.224529
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_31_848.jpg;9.022888;0;0.2971119;4.034535;116.6135;49.43602;359.9614;13.24796;1.11883
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_31_915.jpg;6.004982;0;0.4983057;3.935427;116.9143;49.51159;359.788;14.82668;1.065521
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_31_982.jpg;2.990913;0;0.6992436;3.797058;117.1308;49.56982;359.6016;15.72003;0.9639301
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_32_048.jpg;0.02594439;0;0.8969082;3.672301;117.3397;49.62719;359.4079;16.39627;0.7202231
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_32_115.jpg;0;0;1;3.514755;117.6013;49.70197;359.0128;17.09072;0.266587
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_32_182.jpg;0;0;1;3.352361;117.7823;49.75836;358.5929;17.40661;359.9854
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_32_248.jpg;0;0;1;3.137046;117.9545;49.81667;358.2352;17.66617;359.948
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_32_315.jpg;0;0;1;3.017895;118.178;49.89335;358.0486;18.25201;0.01507795
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_32_382.jpg;0;0;1;2.897765;118.3421;49.94857;358.1566;18.61007;359.9891
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_32_448.jpg;0;0;1;2.732687;118.5021;50.00407;358.458;18.8469;0.007098816
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_32_515.jpg;0;0;1;2.557032;118.7;50.07199;358.7959;19.00951;-0.004317953
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_32_582.jpg;0;0;1;2.329528;118.8277;50.11594;358.7166;19.04073;-0.002968195
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_32_649.jpg;0;0;1;2.115072;118.9854;50.1701;358.645;19.04118;359.9938
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_32_715.jpg;0;0;1;2.002748;119.0968;50.20842;358.7097;19.00578;-0.002806639
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_32_781.jpg;0;0;1;1.779102;119.1965;50.24251;358.694;18.98698;-0.004351267
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_32_849.jpg;0;0;1;1.579125;119.3145;50.28272;358.6267;18.97971;359.9937
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_32_916.jpg;0;0;1;1.474213;119.395;50.3103;358.6556;18.98039;0.001187499
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_32_982.jpg;0;0;1;1.251285;119.4644;50.33374;358.6245;18.97546;-0.004927266
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_33_048.jpg;0;0;1;1.065032;119.5256;50.35458;358.6003;18.97905;0.001441867
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_33_116.jpg;0;0;1;0.9404167;119.5934;50.37767;358.5861;19.09838;0.006811345
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_33_183.jpg;0;0;1;0.7613918;119.6323;50.39057;358.5504;19.14984;359.9939
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_33_249.jpg;0;0;1;0.47859;119.6647;50.40164;358.464;19.23248;359.9936
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_33_315.jpg;0;0;1;0.2732442;119.6771;50.40596;358.4333;19.24909;0.00288977
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_33_382.jpg;0;0;1;0.01719998;119.6774;50.4061;358.4314;19.25471;0.009903216
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_33_449.jpg;0;0;1;-0.07135208;119.6775;50.40614;358.8102;19.2583;0.00736213
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_33_515.jpg;0;0;1;-0.1144021;119.6773;50.40608;359.1908;19.25832;0.009108885
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_33_582.jpg;0;0;1;-0.1112831;119.6771;50.40603;359.5591;19.2583;0.01054292
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_33_648.jpg;0;0;1;-0.1042179;119.677;50.40596;0.0207218;19.25821;0.01189975
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_33_716.jpg;0;0;1;-0.09706911;119.6769;50.40592;0.3381916;19.25811;0.01251699
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_33_782.jpg;0;0;1;-0.08859149;119.6768;50.40589;0.6261683;19.25799;0.01281249
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_33_848.jpg;0;0;1;-0.06959841;119.6767;50.40586;0.8587757;19.25822;-0.004756213
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_33_915.jpg;0;0;1;-0.05416597;119.6766;50.40584;1.092431;19.25842;-0.002837445
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_33_982.jpg;0;0;0;-0.03426229;119.6765;50.40593;1.206751;19.25848;0.00632333
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_34_048.jpg;0;-0.1985934;0;-0.02315123;119.6753;50.40528;1.194916;19.17057;-0.0004206283
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_34_115.jpg;0;-0.398493;0;-0.04469515;119.6691;50.40306;1.018287;19.13947;0.0009782055
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_34_182.jpg;0;-0.5978364;0;-0.05924104;119.6616;50.40043;0.8101591;19.42746;0.001655232
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_34_248.jpg;0;-0.7998058;0;-0.09433918;119.6516;50.3969;0.5434831;19.36307;0.007326987
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_34_315.jpg;0;-0.9990591;0;-0.1494452;119.6322;50.39006;0.06405721;19.40475;0.01237037
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_34_382.jpg;0;-1;0;-0.1912217;119.6131;50.38331;359.629;19.42731;0.01580482
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_34_448.jpg;0;-1;0;-0.2546422;119.591;50.37561;359.1658;19.27332;0.01759619
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_34_516.jpg;0;-1;0;-0.3111572;119.5584;50.36379;358.6315;19.23991;-0.001547159
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_34_582.jpg;0;-1;0;-0.3716395;119.535;50.3555;358.5056;19.19631;-0.003282542
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_34_648.jpg;0;-1;0;-0.4071916;119.5083;50.34598;358.8329;19.14342;-0.0009594671
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_34_716.jpg;0;-1;0;-0.4905401;119.4819;50.33664;359.009;19.34041;0.0009548752
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_34_782.jpg;0;-1;0;-0.5700088;119.4518;50.32594;359.1053;19.50419;0.001247169
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_34_847.jpg;0;-1;0;-0.5957661;119.4178;50.3138;359.1266;19.58212;-6.110527E-05
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_34_915.jpg;0;-1;0;-0.6689425;119.3672;50.29568;359.0706;19.60109;-0.0005832574
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_34_982.jpg;0;-1;0;-0.7022067;119.3256;50.28077;358.9833;19.58463;-0.0004421643
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_35_049.jpg;0;-1;0;-0.7539391;119.2655;50.2592;358.82;19.50877;-0.0009544545
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_35_116.jpg;0;-1;0;-0.8101892;119.217;50.24179;358.7049;19.48891;-0.001760878
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_35_183.jpg;0;-1;0;-0.8596861;119.168;50.22418;358.7241;19.47697;-0.001552332
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_35_249.jpg;1.497321;-1;0;-0.9220815;119.1172;50.20579;358.8049;19.42523;-0.00219174
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_35_315.jpg;4.455747;-1;0;-0.9778191;119.0443;50.17691;358.8251;18.72627;359.9724
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_35_382.jpg;7.465667;-1;0;-1.025531;118.9869;50.15232;358.8172;17.66274;359.9332
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_35_448.jpg;10.44568;-1;0;-1.082547;118.928;50.126;358.8316;16.2175;359.9093
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_35_515.jpg;13.46369;-1;0;-1.114177;118.8477;50.08855;358.8945;13.54448;359.8972
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_35_582.jpg;15;-1;0;-1.150137;118.7849;50.05988;358.9236;11.19423;359.906
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_35_648.jpg;11.97293;-1;0;-1.197342;118.7176;50.03427;358.8851;8.982162;0.005594931
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_35_716.jpg;8.986494;-1;0;-1.250091;118.6205;50.00493;358.7848;6.675873;0.1584353
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_35_782.jpg;6.00676;-1;0;-1.283369;118.5456;49.98738;358.819;5.402481;0.239634
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_35_848.jpg;3.003275;-1;0;-1.328845;118.4696;49.97357;358.9767;4.57325;0.2689502
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_35_915.jpg;0;-1;0;-1.40214;118.361;49.96208;359.1632;4.094719;0.3522319
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_35_982.jpg;0;-1;0;-1.444105;118.2753;49.9551;359.2531;4.064178;0.4112475
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_36_048.jpg;0;-1;0;-1.504557;118.1859;49.94804;359.287;4.054733;0.442057
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_36_115.jpg;0;-1;0;-1.549878;118.0614;49.93822;359.271;4.0448;0.4253694
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_36_182.jpg;0;-1;0;-1.595801;117.964;49.9307;359.2119;4.035294;0.3814943
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_36_248.jpg;0;-1;0;-1.655309;117.8635;49.92292;359.1268;4.026093;0.3072606
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_36_315.jpg;0;-1;0;-1.701109;117.7246;49.9123;358.9738;4.010735;0.1774885
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_36_382.jpg;0;-1;0;-1.746031;117.6168;49.90411;358.8347;3.997452;0.06331466
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_36_448.jpg;1.514826;-1;0;-1.806061;117.5062;49.89629;358.6906;3.946213;359.9859
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_36_515.jpg;4.508343;-1;0;-1.848184;117.3581;49.88423;358.6882;3.258369;359.9787
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_36_582.jpg;7.514311;-1;0;-1.893858;117.2458;49.87115;358.766;1.907295;359.9416
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_36_648.jpg;10.51667;-1;0;-1.943711;117.1314;49.85681;358.8448;359.8878;359.9026
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_36_715.jpg;13.51865;-1;0;-1.976905;116.9752;49.83797;358.9178;356.1831;359.8687
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_36_781.jpg;15;-1;0;-2.009982;116.8557;49.82722;358.9333;352.8368;359.9163
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_36_848.jpg;15;-1;0;-2.011603;116.735;49.82208;358.893;349.3715;0.02846292
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_36_915.jpg;15;-1;0;-2.011112;116.5745;49.82568;358.8288;344.8069;0.2611402
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_36_982.jpg;15;-1;0;-2.00958;116.4566;49.83664;358.8812;341.5623;0.4442552
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_37_048.jpg;15;-1;0;-2.009593;116.3412;49.85403;359.0338;338.3991;0.6123055
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_37_116.jpg;15;-1;0;-2.009652;116.1916;49.88671;359.3731;334.2851;0.8093542
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_37_182.jpg;15;-1;0;-2.009685;116.0825;49.91797;359.7132;331.2688;0.9344641
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_37_248.jpg;15;-1;0;-2.042554;115.9728;49.95563;359.9588;327.8929;1.052534
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_15_37_316.jpg;15;-1;0;-2.011106;115.8264;50.01619;359.9886;323.5869;1.198018
